"Project.ID","Survey.ID","Study.Area.ID","Study.Area","Study.Area.Visit.ID","Design.Component.ID","Design.Component.Label","Design.Component.Visit.ID","Year","Visit.Start.Date","Visit.Start.Time","Nights.Deployed","Design.Component.Visit.Note","Air.Temperature..C.","Field.Observer.Name","UTM.Zone","UTM.Easting","UTM.Northing","Longitude..DD.","Latitude..DD.","Geographic.Coordinate.Source","Taxonomic.Unit.ID","Species.Code","Animal.ID","Count","Survey.Observation.Note","Survey.Observation.ID","Inventory.Method","Spatial.Accuracy..m....SMT","Detection.Type.Code","Detection.Direction..deg.","Detection.Distance..m.","Temporary.Animal.ID","Life.Stage.Code","Sex.Code","Activity.Code","Feature.Type","Feature.Label","Feature.Count","Sign.Type.Code","Sign.or.Sample.Age.Code","Sign.Count","Group.Label","Adult.Males","Adult.Females","Adults...Unclassified.Sex","Juvenile.Males","Juvenile.Females","Juveniles...Unclassified.Sex","Males...Unclassified.Life.Stage","Females...Unclassified.Life.Stage","Unclassified.Life.Stage.and.Sex","Eggs","Egg.Masses","Larvae","Pupae","Hatchlings","Fledglings"
5516,40572,32848,"Hai Lake-Mount Herman Park",40485,259101,"2",612528,"2019","2019-09-25T00:00:00Z",1535,NA,NA,9,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Overcast/ Calm/ Moderate Precip/ 9 deg. C",1468518,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612529,"2020","2020-05-15T00:00:00Z",1112,NA,NA,15,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Cloud cover <50%/Calm/0% snow/no precipitation; 15 deg. C. No waterfowl observed.",1468519,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612535,"2020","2020-05-15T00:00:00Z",2335,NA,NA,15,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Cloud cover <50%/Calm/0% snow/no precipitation; 15 deg. C. No waterfowl observed.",1468520,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612530,"2020","2020-06-03T00:00:00Z",954,NA,NA,8,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",1529,"B-CAGO","",1,"Weather Conditions: Cloud cover >50%/Overcast/Moderate Breeze/0% snow/light rain; 8 deg. C.",1468521,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612536,"2020","2020-06-03T00:00:00Z",2246,NA,NA,8,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1557,"B-COGO","",2,"Weather Conditions: Cloud cover >50%/Overcast/Moderate Breeze/0% snow/no precipitation at the time; 8 deg. C.",1468522,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612531,"2020","2020-07-03T00:00:00Z",1226,NA,NA,12,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",1534,"B-MALL","",0,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 12 deg. C.",1468523,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612537,"2020","2020-07-03T00:00:00Z",1254,NA,NA,12,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1557,"B-COGO","",1,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 12 deg. C.",1468524,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612538,"2020","2020-07-09T00:00:00Z",1300,NA,NA,20,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1534,"B-MALL","",1,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 20 deg. C.",1468526,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612532,"2020","2020-07-09T00:00:00Z",1220,NA,NA,20,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 20 deg. C.",1468525,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612539,"2020","2020-08-21T00:00:00Z",1100,NA,NA,15,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1557,"B-COGO","",4,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 15 deg. C.",1468528,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612533,"2020","2020-08-21T00:00:00Z",941,NA,NA,15,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Unbroken Clouds/Overcast/Light Air/0% snow/no precipitation; 15 deg. C.",1468527,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259101,"2",612540,"2020","2020-09-17T00:00:00Z",1335,NA,NA,14,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1557,"B-COGO","",1,"Weather Conditions: Clear/Calm/0% snow/no precipitation; 14 deg. C.",1468530,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,40577,32848,"Hai Lake-Mount Herman Park",40486,259100,"1",612534,"2020","2020-09-17T00:00:00Z",1312,NA,NA,14,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"Weather Conditions: Clear/Calm/0% snow/no precipitation; 14 deg. C. No waterfowl observed.",1468529,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259101,"2",660364,"2021","2021-05-14T00:00:00Z",956,NA,NA,16,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1545,"B-RNDU","",5,"",2171590,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259100,"1",660361,"2021","2021-05-14T00:00:00Z",0,NA,NA,NA,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"",2171591,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259101,"2",660365,"2021","2021-06-15T00:00:00Z",1401,NA,NA,12,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",1545,"B-RNDU","",4,"",2171592,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259100,"1",660362,"2021","2021-06-15T00:00:00Z",0,NA,NA,NA,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"",2171593,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259100,"1",660363,"2021","2021-08-16T00:00:00Z",0,NA,NA,NA,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",27855,"NULL","",0,"",2171594,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,47242,32848,"Hai Lake-Mount Herman Park",42267,259101,"2",660366,"2021","2021-08-16T00:00:00Z",0,NA,NA,NA,"Not Available",9,526285,6029656,-128.59498,54.41396,"Sample Station - Centroid",27855,"NULL","",0,"",2171595,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,49781,32848,"Hai Lake-Mount Herman Park",42934,259100,"1",678982,"2022","2022-08-18T00:00:00Z",910,NA,NA,32,"Not Available",9,526292,6029350,-128.59489,54.41121,"Sample Station - Centroid",1545,"B-RNDU","",2,"Weather Conditions: Sunny and Hot; Muggy with no breeze, 32 deg C.  Station ID not provided so could be station 1 or 2.",2799823,"",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259105,"NE pin",577872,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312337,5463178,-119.58099,49.2925,"Sample Station - Centroid",1529,"B-CAGO","",8,"",1378116,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259105,"NE pin",577872,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312337,5463178,-119.58099,49.2925,"Sample Station - Centroid",1529,"B-CAGO","",7,"",1378117,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259105,"NE pin",577872,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312337,5463178,-119.58099,49.2925,"Sample Station - Centroid",1529,"B-CAGO","",5,"no goslings with these",1378118,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259104,"Interp sign/E pin",577869,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1534,"B-MALL","",5,"",1378114,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259104,"Interp sign/E pin",577869,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1534,"B-MALL","",7,"",1378115,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259106,"NW pin",577873,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1619,"B-SPSA","",2,"",1378119,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259106,"NW pin",577873,"2015","2015-05-23T00:00:00Z",1030,NA,NA,20,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1619,"B-SPSA","",4,"saw in flight, much smaller than adults",1378120,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259103,"Cattleguard - north end of lake",577867,"2015","2015-06-03T00:00:00Z",900,NA,NA,32,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1609,"B-KILL","",3,"calling loudly",1378123,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259104,"Interp sign/E pin",577870,"2015","2015-06-03T00:00:00Z",900,NA,NA,32,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1609,"B-KILL","",1,"",1378122,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259107,"SW pin",577874,"2015","2015-06-03T00:00:00Z",900,NA,NA,32,"Kathryn Mccourt",11,312105,5462391,-119.58381,49.28536,"Sample Station - Centroid",1609,"B-KILL","",1,"",1378121,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259103,"Cattleguard - north end of lake",577868,"2015","2015-06-08T00:00:00Z",1915,NA,NA,15,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1534,"B-MALL","",4,"",1378124,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259103,"Cattleguard - north end of lake",577868,"2015","2015-06-08T00:00:00Z",1915,NA,NA,15,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1534,"B-MALL","",8,"with one female",1378125,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259104,"Interp sign/E pin",577871,"2015","2015-06-08T00:00:00Z",1915,NA,NA,15,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1534,"B-MALL","",1,"",1378126,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35487,32849,"Mahoney Lake Ecological Reserve",39642,259104,"Interp sign/E pin",577871,"2015","2015-06-08T00:00:00Z",1915,NA,NA,15,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1534,"B-MALL","",9,"no males visible on this count",1378127,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259104,"Interp sign/E pin",591207,"2016","2016-06-26T00:00:00Z",1145,NA,NA,NA,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1483,"B-PBGR","",1,"solitary",1416379,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591210,"2016","2016-06-26T00:00:00Z",1120,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1558,"B-BAGO","",5,"no adult visible",1416385,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591204,"2016","2016-06-26T00:00:00Z",1045,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1529,"B-CAGO","",18,"",1416368,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591204,"2016","2016-06-26T00:00:00Z",1045,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1534,"B-MALL","",7,"",1416369,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591210,"2016","2016-06-26T00:00:00Z",1120,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1534,"B-MALL","",7,"solitary",1416383,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591204,"2016","2016-06-26T00:00:00Z",1045,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1619,"B-SPSA","",1,"heard only",1416370,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259104,"Interp sign/E pin",591207,"2016","2016-06-26T00:00:00Z",1145,NA,NA,NA,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1619,"B-SPSA","",1,"heard at south end of lake",1416380,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591210,"2016","2016-06-26T00:00:00Z",1120,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1619,"B-SPSA","",2,"seen, adult in flight and juvenile on the ground",1416384,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,263293,"SE pin",591214,"2016","2016-06-26T00:00:00Z",1155,NA,NA,NA,"Kathryn Mccourt",11,312448,5462495,-119.57915,49.2864,"Sample Station - Centroid",1619,"B-SPSA","",1,"seen in flight, likely same individual",1416392,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591205,"2016","2016-07-01T00:00:00Z",1440,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1534,"B-MALL","",1,"",1416373,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591205,"2016","2016-07-01T00:00:00Z",1440,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1483,"B-PBGR","",1,"",1416375,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591205,"2016","2016-07-01T00:00:00Z",1440,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1558,"B-BAGO","",1,"",1416374,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259104,"Interp sign/E pin",591208,"2016","2016-07-01T00:00:00Z",1520,NA,NA,NA,"Kathryn Mccourt",11,312384,5462829,-119.58018,49.28938,"Sample Station - Centroid",1558,"B-BAGO","",6,"",1416381,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591211,"2016","2016-07-01T00:00:00Z",1500,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1564,"B-RUDU","",5,"",1416388,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591205,"2016","2016-07-01T00:00:00Z",1440,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1529,"B-CAGO","",21,"",1416371,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,8,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591211,"2016","2016-07-01T00:00:00Z",1500,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1529,"B-CAGO","",6,"separate group from 21",1416387,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591211,"2016","2016-07-01T00:00:00Z",1500,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1534,"B-MALL","",7,"",1416386,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591205,"2016","2016-07-01T00:00:00Z",1440,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1619,"B-SPSA","",1,"heard only",1416372,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591212,"2016","2016-07-06T00:00:00Z",1530,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1534,"B-MALL","",1,"",1416390,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259103,"Cattleguard - north end of lake",591206,"2016","2016-07-06T00:00:00Z",1520,NA,NA,NA,"Kathryn Mccourt",11,312279,5463211,-119.58181,49.29278,"Sample Station - Centroid",1558,"B-BAGO","",2,"",1416378,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,259106,"NW pin",591212,"2016","2016-07-06T00:00:00Z",1530,NA,NA,NA,"Kathryn Mccourt",11,312142,5463220,-119.58369,49.29282,"Sample Station - Centroid",1558,"B-BAGO","",3,"",1416389,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
5516,35493,32849,"Mahoney Lake Ecological Reserve",39932,263293,"SE pin",591215,"2016","2016-07-06T00:00:00Z",1455,NA,NA,NA,"Kathryn Mccourt",11,312448,5462495,-119.57915,49.2864,"Sample Station - Centroid",1609,"B-KILL","",2,"heard only",1416393,"visual scan",NA,"VI",NA,NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
